Date,AGG,EEM,EFA,GLD,IWM,MDY,PCRIX,SPY,TLT,VFISX,VNQ,VWEHX
2025-08-15,96.06582641601562,49.235408782958984,90.54920959472656,307.42999267578125,225.3297882080078,575.0046997070312,13.065224647521973,638.028076171875,83.58403015136719,9.631882667541504,87.08758544921875,5.277405261993408
2025-08-18,95.95902252197266,49.52132034301758,90.45098114013672,306.95001220703125,226.15321350097656,576.5808715820312,13.05566692352295,637.8893432617188,83.3421630859375,9.631882667541504,86.34947967529297,5.277405261993408
2025-08-19,96.14349365234375,49.117103576660156,90.46080780029297,305.2699890136719,224.4170684814453,577.6317138671875,12.969648361206055,634.4286499023438,83.82586669921875,9.641611099243164,87.83541870117188,5.277405261993408
2025-08-20,96.20175170898438,49.048091888427734,90.7849349975586,308.3599853515625,223.62339782714844,575.18310546875,13.084339141845703,632.742919921875,84.0096664428711,9.641611099243164,88.08792877197266,5.267861843109131
2025-08-21,95.97842407226562,48.93964385986328,90.21525573730469,307.2900085449219,224.17898559570312,574.4893188476562,13.179915428161621,630.2045288085938,83.59368896484375,9.631882667541504,87.8257064819336,5.267861843109131
2025-08-22,96.51246643066406,49.91567611694336,91.5707015991211,310.5799865722656,232.96875,590.3797607421875,13.32327938079834,639.8824462890625,84.21283721923828,9.65134048461914,89.52530670166016,5.2869486808776855
2025-08-25,96.36680603027344,49.62976837158203,90.36258697509766,309.8299865722656,230.518310546875,585.5521850585938,13.332837104797363,637.0662841796875,83.97098541259766,9.641611099243164,89.01056671142578,5.2869486808776855
2025-08-26,96.48332214355469,49.50160217285156,90.26437377929688,312.0799865722656,232.423095703125,588.298095703125,13.294607162475586,639.733642578125,83.92261505126953,9.65134048461914,88.77748107910156,5.296492099761963
2025-08-27,96.5804214477539,49.205833435058594,90.04828643798828,312.7099914550781,234.0699462890625,592.074951171875,13.361509323120117,641.1912841796875,83.82586669921875,9.661072731018066,89.33106994628906,5.296492099761963
2025-08-28,96.69692993164062,49.393150329589844,90.38223266601562,315.0299987792969,234.3477325439453,592.8381958007812,13.418854713439941,643.4619750976562,84.3772964477539,9.661072731018066,89.09797668457031,5.296492099761963
2025-08-29,96.57070922851562,49.15653991699219,89.85184478759766,318.07000732421875,233.30604553222656,589.9832763671875,13.523988723754883,639.6245727539062,83.77749633789062,9.692305564880371,89.58357238769531,5.324312686920166
2025-09-02,96.31450653076172,49.117103576660156,88.96786499023438,325.5899963378906,232.04611206054688,587.3563842773438,13.629122734069824,634.8848266601562,83.15406036376953,9.682543754577637,88.0976333618164,5.305126190185547
